city;lat;lng;country;iso3
Kuhsān;34.65;61.1667;Afghanistan;AFG
Costessey;52.6602;1.2161;United Kingdom;GBR
Baker;30.5832;-91.1582;United States;USA
Chaval;-3.0333;-41.25;Brazil;BRA
Mongat;41.469;2.2805;Spain;ESP
Barton upon Irwell;53.476;-2.36;United Kingdom;GBR
Pātiram;25.3167;88.75;India;IND
Eyvānekey;35.3444;52.0714;Iran;IRN
eXobho;-30.1572;30.0647;South Africa;ZAF
Ounagha;31.5333;-9.55;Morocco;MAR
Reshuijie;24.458;114.8282;China;CHN
Xinyingheyan;35.3369;103.2681;China;CHN
Cetinje;42.38;18.92;Montenegro;MNE
Sântana;46.35;21.5;Romania;ROU
Busogo;-1.5572;29.5442;Rwanda;RWA
Iferhounene;36.5167;4.3833;Algeria;DZA
Pont-du-Château;45.7992;3.2492;France;FRA
San Bartolo;15.0844;-91.4558;Guatemala;GTM
Putussibau;0.8575;112.925;Indonesia;IDN
Guruvarājukuppam;13.1125;79.5472;India;IND
El Tambo;1.4131;-77.3981;Colombia;COL
Cromer;52.931;1.302;United Kingdom;GBR
Refahiye;39.9011;38.7686;Turkey;TUR
Santana do Matos;-5.95;-36.65;Brazil;BRA
Nakskov;54.8333;11.15;Denmark;DNK
Bickenhill;52.439;-1.725;United Kingdom;GBR
Haddonfield;39.8955;-75.0346;United States;USA
Highland City;27.9633;-81.8781;United States;USA
Rozenburg;51.9;4.25;Netherlands;NLD
Vernouillet;48.7217;1.3614;France;FRA
Engenheiro Beltrão;-23.7972;-52.2692;Brazil;BRA
Macará;-4.3833;-79.95;Ecuador;ECU
Sillamäe;59.3931;27.7742;Estonia;EST
Bad Sassendorf;51.5831;8.1667;Germany;DEU
Graben-Neudorf;49.1592;8.4894;Germany;DEU
Bandi̇̄pur;27.9333;84.4167;Nepal;NPL
Uren;57.45;45.7833;Russia;RUS
Tilbury;51.4606;0.3582;United Kingdom;GBR
Chigwell;51.6225;0.0723;United Kingdom;GBR
Castelnaudary;43.3192;1.9544;France;FRA
Anna Regina;7.2633;-58.4806;Guyana;GUY
Ahirauliyā;26.5091;84.7999;India;IND
Harrai;22.6143;79.2221;India;IND
Fagnano Olona;45.6667;8.8667;Italy;ITA
Bagnolo Mella;45.4333;10.1833;Italy;ITA
Port Washington;43.3846;-87.8855;United States;USA
Kobiri;13.1183;-9.8997;Mali;MLI
Zonnebeke;50.8667;2.9833;Belgium;BEL
Boumia;32.7228;-5.1053;Morocco;MAR
Sátão;40.7333;-7.7333;Portugal;PRT
Gamarra;8.3333;-73.6667;Colombia;COL
Čelákovice;50.1606;14.75;Czechia;CZE
Prairie Ridge;47.1438;-122.1408;United States;USA
Ozatlán;13.3833;-88.5;El Salvador;SLV
Bhanas Hivre;19.4858;74.9664;India;IND
Sangān;34.3994;60.2558;Iran;IRN
San Marino;34.1224;-118.1132;United States;USA
Upper Montclair;40.8433;-74.2006;United States;USA
Finspång;58.7;15.8;Sweden;SWE
Kanoni;0.1728;31.9058;Uganda;UGA
Hanumantanpatti;9.7858;77.317;India;IND
Wimauma;27.6964;-82.3034;United States;USA
Nelmadūr;9.51;78.3;India;IND
Villa Literno;41.0167;14.0667;Italy;ITA
Shichuanxiang;34.5866;104.3211;China;CHN
Gravatal;-28.3333;-49.0333;Brazil;BRA
Bischwiller;48.7667;7.8575;France;FRA
Matsukawa;35.5972;137.9097;Japan;JPN
Kānkon;15.02;74.02;India;IND
Gogui;15.6833;-9.3333;Mali;MLI
Goiatins;-7.7;-47.1833;Brazil;BRA
Los Santos;6.9167;-73.0833;Colombia;COL
Gohpur;26.8818;93.6156;India;IND
Viterbo;5.0667;-75.8833;Colombia;COL
Koszutka;50.2711;19.0211;Poland;POL
Bandalli;12.164;77.3504;India;IND
Balchik;43.4269;28.1617;Bulgaria;BGR
Kallupatti;9.7167;77.8667;India;IND
Campiglia Marittima;43.0667;10.6167;Italy;ITA
Sint-Michiels;51.1886;3.2117;Belgium;BEL
Bairia;26.7373;84.4371;India;IND
Velten;52.6833;13.1833;Germany;DEU
Dhansura;23.3492;73.2119;India;IND
Oshikango;-17.4;15.8833;Namibia;NAM
Guática;5.3167;-75.8;Colombia;COL
Pueblo Rico;5.25;-76.1667;Colombia;COL
Palmer;42.1888;-72.3112;United States;USA
Ambatomainty;-20.9;46.45;Madagascar;MDG
Titara;26.2311;84.2444;India;IND
Massena;44.9609;-74.8339;United States;USA
Provadia;43.1833;27.4333;Bulgaria;BGR
Jequeri;-20.45;-42.6667;Brazil;BRA
Chachagüí;1.3605;-77.2835;Colombia;COL
Warman;52.3219;-106.5842;Canada;CAN
Gulshan;37.5833;69.4333;Tajikistan;TJK
Taiynsha;53.8478;69.7639;Kazakhstan;KAZ
El Ayote;12.1905;-85.2874;Nicaragua;NIC
El Ayote;12.5;-84.8167;Nicaragua;NIC
Mallappulasseri;9.3167;76.6833;India;IND
Los Bellosos;19.8333;-71.0167;Dominican Republic;DOM
Hersham;51.3681;-0.4008;United Kingdom;GBR
Maglód;47.4439;19.3526;Hungary;HUN
Huodoushancun;40.7797;117.204;China;CHN
Hizan;38.2256;42.4269;Turkey;TUR
Gaildorf;49;9.7667;Germany;DEU
Hullatti;11.4771;76.696;India;IND
Bayona;42.1178;-8.8506;Spain;ESP
Grammichele;37.2147;14.6364;Italy;ITA
Madiama;13.8;-4.4;Mali;MLI
Meerzorg;5.8072;-55.1469;Suriname;SUR
Aywaille;50.4667;5.6667;Belgium;BEL
Kadiana;10.75;-6.5;Mali;MLI
Vallejuelo;18.65;-71.33;Dominican Republic;DOM
Escanaba;45.7477;-87.09;United States;USA
Boussé;13.5069;-5.9361;Mali;MLI
Kolattūr;13.3295;79.4797;India;IND
Mehnatobod;40.2;68.95;Tajikistan;TJK
Kegeyli Shahar;42.7767;59.6078;Uzbekistan;UZB
Mango;27.9914;-82.307;United States;USA
Las Lomitas;-24.7072;-60.5944;Argentina;ARG
Prilly;46.5333;6.6;Switzerland;CHE
Hagenow;53.4167;11.1833;Germany;DEU
Maraiyūr;10.2762;77.1615;India;IND
Hinundayan;10.35;125.25;Philippines;PHL
Siki;10.1833;2.3833;Benin;BEN
Kika;9.3;2.2667;Benin;BEN
Neerijnen;51.8333;5.2833;Netherlands;NLD
Edgewood;47.2309;-122.2832;United States;USA
Koluszki;51.75;19.8;Poland;POL
Xinbocun;42.3037;117.7259;China;CHN
Mikashevichy;52.2203;27.4736;Belarus;BLR
Xinchangcun;26.4249;107.5323;China;CHN
Ponnai;13.1276;79.2575;India;IND
Buttāyagūdem;17.2089;81.3014;India;IND
Arcozelo;41.05;-8.646;Portugal;PRT
Trogir;43.5169;16.2514;Croatia;HRV
Sarābleh;33.7683;46.5619;Iran;IRN
Ambinanynony;-18.6;49.1167;Madagascar;MDG
Khvalynsk;52.4833;48.1;Russia;RUS
Payyanpalli;11.8111;76.0556;India;IND
Calvizzano;40.9;14.1833;Italy;ITA
Poço Branco;-5.6228;-35.6628;Brazil;BRA
Titisee-Neustadt;47.9122;8.2147;Germany;DEU
Riverview;42.1723;-83.1946;United States;USA
Kalingiyam;11.4324;77.4178;India;IND
Brignais;45.6739;4.7542;France;FRA
Triel-sur-Seine;48.9817;2.0069;France;FRA
Orzinuovi;45.4033;9.925;Italy;ITA
Amelia;39.0269;-84.2218;United States;USA
San Pedro Jicayán;16.4167;-97.9833;Mexico;MEX
Ebersberg;48.0833;11.9667;Germany;DEU
Ammavārikuppam;13.1784;79.4169;India;IND
Kamtaul;26.328;85.8238;India;IND
El Aouana;36.7667;5.6;Algeria;DZA
Bollnäs;61.3481;16.3947;Sweden;SWE
Tendūkheda;23.1708;78.8724;India;IND
Chennampatti;11.7011;77.6785;India;IND
Boortmeerbeek;50.9833;4.5667;Belgium;BEL
Quinta de Tilcoco;-34.3547;-70.9636;Chile;CHL
Kallamalai;11.0489;76.5691;India;IND
Lyelchytsy;51.7894;28.3214;Belarus;BLR
Pira;8.5;1.7333;Benin;BEN
Spondon;52.92;-1.401;United Kingdom;GBR
Attanūr;11.5006;78.1356;India;IND
Anzola dell’Emilia;44.5472;11.1956;Italy;ITA
Panjīpāra;26.1369;88.0132;India;IND
College;64.8694;-147.8216;United States;USA
Lewisburg;35.451;-86.7901;United States;USA
Las Parejas;-32.6833;-61.5333;Argentina;ARG
Sher;26.3422;84.621;India;IND
Złocieniec;53.5269;16.0122;Poland;POL
Estepa;37.2917;-4.8792;Spain;ESP
Derby;41.3265;-73.0833;United States;USA
Santa Ana;30.5406;-111.1205;Mexico;MEX
Saboyá;5.7;-73.7667;Colombia;COL
Arma;25.1966;86.2468;India;IND
Shamsābād;23.8149;77.4957;India;IND
Conneaut;41.9275;-80.5685;United States;USA
Asfarvarīn;35.9358;49.7469;Iran;IRN
Tyngsborough;42.6662;-71.429;United States;USA
Avigliana;45.0833;7.4;Italy;ITA
Nanakuli;21.3892;-158.1445;United States;USA
Martinsville;40.603;-74.5751;United States;USA
Ilmajoki;62.7333;22.5833;Finland;FIN
Olagadam;11.5656;77.6428;India;IND
Oissel;49.3425;1.0922;France;FRA
Villafranca de los Barros;38.5667;-6.3333;Spain;ESP
Dokkum;53.3269;5.9981;Netherlands;NLD
Ribeirão Claro;-23.1939;-49.7578;Brazil;BRA
San Antonio;10;-74.6667;Colombia;COL
Issum;51.5389;6.4236;Germany;DEU
Seravezza;44;10.2333;Italy;ITA
Vardenis;40.1806;45.72;Armenia;ARM
Dharhara;25.2543;86.403;India;IND
Bad Freienwalde;52.7856;14.0325;Germany;DEU
Aubenas;44.6206;4.3911;France;FRA
Mi‘rabah;32.5458;36.4283;Syria;SYR
Sarrebourg;48.74;7.05;France;FRA
Moka;15.238;77.0599;India;IND
Essenbach;48.6167;12.2167;Germany;DEU
L’Union;43.6575;1.4853;France;FRA
Forécariah;9.43;-13.098;Guinea;GIN
Ichora;19.4333;78.4667;India;IND
Coseley;52.55;-2.083;United Kingdom;GBR
Sever do Vouga;40.7333;-8.3667;Portugal;PRT
Fojnica;43.9667;17.9;Bosnia and Herzegovina;BIH
Torroella de Montgrí;42.0439;3.1286;Spain;ESP
Porto Recanati;43.4322;13.6647;Italy;ITA
Higashiagatsuma;36.5714;138.8256;Japan;JPN
Gonzales;30.2132;-90.9234;United States;USA
Taraclia;45.9;28.6689;Moldova;MDA
Biliaivka;46.4828;30.2014;Ukraine;UKR
Pola de Laviana;43.2358;-5.5563;Spain;ESP
Ierápetra;35.0117;25.7414;Greece;GRC
Reẕvānshahr;37.5481;49.1356;Iran;IRN
Piano di Sorrento;40.6333;14.4167;Italy;ITA
Arluno;45.5;8.9333;Italy;ITA
Tüp;42.73;78.36;Kyrgyzstan;KGZ
Nitte;13.1858;74.9394;India;IND
Bayanaūyl;50.7889;75.6956;Kazakhstan;KAZ
Sydney Mines;46.2333;-60.2167;Canada;CAN
Gaimersheim;48.8167;11.3667;Germany;DEU
Nobeji;40.8644;141.1287;Japan;JPN
Vobkent Shahri;40.0333;64.5167;Uzbekistan;UZB
Ovenden;53.7432;-1.8779;United Kingdom;GBR
Tenambākkam;12.8102;79.7341;India;IND
Chepstow;51.642;-2.675;United Kingdom;GBR
Sabinov;49.1061;21.0856;Slovakia;SVK
Drouin;-38.1333;145.85;Australia;AUS
Dubak;18.1744;78.6667;India;IND
Blackfoot;43.194;-112.3454;United States;USA
Kladanj;44.2256;18.6925;Bosnia and Herzegovina;BIH
Koskāpur;26.2669;87.1465;India;IND
Cobh;51.851;-8.2967;Ireland;IRL
Lye;52.459;-2.116;United Kingdom;GBR
Payariq Shahri;39.9892;66.8458;Uzbekistan;UZB
Jork;53.5344;9.6817;Germany;DEU
Herrin;37.7983;-89.0305;United States;USA
Patchogue;40.7621;-73.0185;United States;USA
Rinconada de Malloa;-34.4464;-70.9458;Chile;CHL
Alampur;26.0251;78.797;India;IND
Oulad Fares;35.5167;-5.9333;Morocco;MAR
San Miguel Xoxtla;19.1833;-98.3;Mexico;MEX
Kataysk;56.3;62.6;Russia;RUS
Union;38.4399;-90.9927;United States;USA
Alkhan-Kala;43.2586;45.5392;Russia;RUS
Razlog;41.8833;23.4667;Bulgaria;BGR
Bad Fallingbostel;52.8675;9.6967;Germany;DEU
Capdepera;39.7;3.4167;Spain;ESP
Mandalgovĭ;45.7667;106.2697;Mongolia;MNG
Tiszavasvári;47.9667;21.35;Hungary;HUN
Huai Yot;7.7894;99.6347;Thailand;THA
Mutoko;-17.4;32.2167;Zimbabwe;ZWE
Bourem Inali;16.6883;-2.8528;Mali;MLI
Nong Khae;14.3352;100.8727;Thailand;THA
Bandwār;25.5093;86.1595;India;IND
Amersfoort;-27.0078;29.8711;South Africa;ZAF
Kalajoki;64.2667;23.95;Finland;FIN
Laguna Paiva;-31.3039;-60.6589;Argentina;ARG
Foča;43.5064;18.7747;Bosnia and Herzegovina;BIH
Maqu;35.9451;106.9953;China;CHN
Vysoké Mýto;49.9533;16.1617;Czechia;CZE
Pontecorvo;41.45;13.6667;Italy;ITA
Soubala;13.8633;-3.5019;Mali;MLI
Mecatlán;20.2135;-97.6574;Mexico;MEX
Yoko;5.5924;12.3158;Cameroon;CMR
Oulad Aïssa;30.558;-8.614;Morocco;MAR
Bozkurt;37.8167;29.6167;Turkey;TUR
Aphaur;25.8828;84.7595;India;IND
Leonforte;37.6417;14.3958;Italy;ITA
Jaidte Lbatma;31.6806;-7.7281;Morocco;MAR
Ḩawsh al Baḩdalīyah;33.4292;36.3611;Syria;SYR
Periyakoduveri;11.4811;77.2989;India;IND
Boumalne;31.4236;-6.0722;Morocco;MAR
Dehqonobod;37.6333;69.45;Tajikistan;TJK
Valencia;10.65;-61.2;Trinidad and Tobago;TTO
Dragør;55.5833;12.6667;Denmark;DNK
Diamniadio;14.7219;-17.1789;Senegal;SEN
Enkesen;51.4667;7.9667;Germany;DEU
Kibuye;-2.0617;29.3483;Rwanda;RWA
Manchester;35.463;-86.0774;United States;USA
El Carmen;13.35;-88;El Salvador;SLV
Kálymnos;36.99;26.985;Greece;GRC
Kāttukkottai;11.6026;78.6698;India;IND
Desri;25.6691;85.4082;India;IND
Bulgan;48.8119;103.5336;Mongolia;MNG
Capul;12.423;124.182;Philippines;PHL
Navelim;15.2564;73.9686;India;IND
Dawson Creek;55.7606;-120.2356;Canada;CAN
Shuangxianxiang;35.33;105.695;China;CHN
Teotepeque;13.5853;-89.5183;El Salvador;SLV
Valga;57.7833;26.0333;Estonia;EST
Jānkinagar;25.8955;87.0668;India;IND
Sidney;48.6506;-123.3986;Canada;CAN
Harnes;50.4458;2.9067;France;FRA
Aubergenville;48.959;1.855;France;FRA
Bodaybo;57.8667;114.2;Russia;RUS
Mende;44.5194;3.5014;France;FRA
Crestwood;38.5569;-90.3783;United States;USA
Dasraha Bhogrājpur;25.5691;85.6441;India;IND
Cottonwood;34.7195;-112.0016;United States;USA
North Castle;41.1331;-73.6949;United States;USA
Sędziszów Małopolski;50.0694;21.7014;Poland;POL
Cambuquira;-21.8519;-45.2958;Brazil;BRA
Quimperlé;47.8736;-3.5486;France;FRA
Cypress Lake;26.5392;-81.8999;United States;USA
Bou Arkoub;36.54;10.55;Tunisia;TUN
Anklam;53.85;13.6833;Germany;DEU
Ocean Pines;38.3851;-75.1487;United States;USA
Kotia;26.275;86.0532;India;IND
Río Grande;18.3789;-65.8388;Puerto Rico;PRI
Gravenhurst;44.9167;-79.3667;Canada;CAN
Enniscorthy;52.5021;-6.5659;Ireland;IRL
Emiliano Zapata;19.65;-98.55;Mexico;MEX
Heliópolis;-10.6828;-38.2858;Brazil;BRA
Sūreshjān;32.3156;50.6783;Iran;IRN
Shamaldy-Say;41.1972;72.1803;Kyrgyzstan;KGZ
Lake City;30.1901;-82.6471;United States;USA
Nkheila;32.9239;-7.0692;Morocco;MAR
Wernau;48.6886;9.4222;Germany;DEU
Chettipulam;10.4743;79.7546;India;IND
Pandalkudi;9.3947;78.1051;India;IND
Frohburg;51.0561;12.555;Germany;DEU
Biassono;45.6333;9.2667;Italy;ITA
Makeni;8.8817;-12.0442;Sierra Leone;SLE
Aj Jourf;31.4903;-4.4014;Morocco;MAR
Susa;5.4528;-73.814;Colombia;COL
Hasanpur;25.633;85.5728;India;IND
Tonyrefail;51.584;-3.4306;United Kingdom;GBR
Garden City;43.6526;-116.2743;United States;USA
Madison;38.7581;-85.3973;United States;USA
Obikiik;38.1586;68.6722;Tajikistan;TJK
Qorao‘zak;43.0275;60.0125;Uzbekistan;UZB
G’oliblar Qishlog’i;40.4953;67.8778;Uzbekistan;UZB
Giffnock;55.8051;-4.2946;United Kingdom;GBR
Prince Rupert;54.3122;-130.3271;Canada;CAN
Sacacoyo;13.7333;-89.4667;El Salvador;SLV
Vöcklabruck;48.0086;13.6558;Austria;AUT
La Motte-Servolex;45.5975;5.8783;France;FRA
La Chapelle-Saint-Luc;48.3125;4.0453;France;FRA
Kakching Khunou;24.4047;93.8998;India;IND
Paikpar;26.0966;87.1349;India;IND
Sendafa;9.15;39.0333;Ethiopia;ETH
Ar Rommani;33.5333;-6.6167;Morocco;MAR
Acarlar;37.8244;27.7467;Turkey;TUR
Atmākūr;16.3364;77.8056;India;IND
Webster;29.5317;-95.1188;United States;USA
Lavagna;44.3167;9.3333;Italy;ITA
Jefferson Hills;40.2926;-79.9329;United States;USA
Veurne;51.0667;2.65;Belgium;BEL
McComb;31.2442;-90.4716;United States;USA
Bom Retiro do Sul;-29.6167;-51.9333;Brazil;BRA
Nawāda;25.1021;86.6902;India;IND
Kot Shamir;30.1191;75.0058;India;IND
Rivarolo Canavese;45.3333;7.7167;Italy;ITA
Narman;40.3472;41.8683;Turkey;TUR
Arbeláez;4.2725;-74.4151;Colombia;COL
Sidi Makhlouf;34.1333;3.0167;Algeria;DZA
Charmahīn;32.3372;51.1933;Iran;IRN
Leeds;33.5436;-86.5639;United States;USA
Ain Kansara;34.15;-4.8314;Morocco;MAR
Pont-Sainte-Maxence;49.3019;2.6044;France;FRA
New Mills;53.367;-2.007;United Kingdom;GBR
Melavāyi;13.9397;77.2256;India;IND
Guisser;32.7667;-7.5;Morocco;MAR
Sala;59.9167;16.6;Sweden;SWE
Cananéia;-25.0147;-47.9267;Brazil;BRA
Pebberu;16.2167;77.9833;India;IND
Gandorhun;7.5564;-11.6925;Sierra Leone;SLE
Acalá del Río;37.5167;-5.9667;Spain;ESP
Lavínia;-21.1683;-51.0397;Brazil;BRA
German Flatts;42.9868;-74.9804;United States;USA
Claye-Souilly;48.95;2.7;France;FRA
Lodhīkheda;21.5824;78.8591;India;IND
Eraniel;8.2059;77.3173;India;IND
Kasaishi;37.2528;140.3434;Japan;JPN
Penal;10.1667;-61.4667;Trinidad and Tobago;TTO
Teningen;48.1269;7.8103;Germany;DEU
Bouca;6.5;18.2833;Central African Republic;CAF
Haslev;55.3333;11.9667;Denmark;DNK
Thatto Heath;53.4352;-2.7481;United Kingdom;GBR
Benisa;38.7145;0.0527;Spain;ESP
Hathwān;25.6672;86.3999;India;IND
Streator;41.1245;-88.8297;United States;USA
Soklogbo;7.6937;2.2673;Benin;BEN
Pendências;-5.2667;-36.7167;Brazil;BRA
Home Gardens;33.8783;-117.5116;United States;USA
Doctor Phillips;28.4474;-81.4914;United States;USA
Erumaippatti;11.1467;78.29;India;IND
Yenkuvārigūdem;17.2055;81.1598;India;IND
Lower Pottsgrove;40.2537;-75.5975;United States;USA
Fairfax Station;38.7942;-77.3358;United States;USA
Kafr Rūmā;35.6342;36.6322;Syria;SYR
Baikunthpur;24.7277;81.4098;India;IND
Kulattūr;10.7052;78.5507;India;IND
Wołów;51.3414;16.6283;Poland;POL
Newman;37.3156;-121.0212;United States;USA
Gharbia;35.5153;-5.9306;Morocco;MAR
Polās;18.83;78.97;India;IND
Burladingen;48.2903;9.1094;Germany;DEU
Sevūr;12.6865;79.2687;India;IND
Baños;-2.9;-79.0667;Ecuador;ECU
Hatillo de Loba;8.9586;-74.0808;Colombia;COL
Ludwigslust;53.3244;11.4972;Germany;DEU
Harrow on the Hill;51.5655;-0.3327;United Kingdom;GBR
Béjar;40.3833;-5.7667;Spain;ESP
Dagmāra;26.3953;86.7601;India;IND
Spearfish;44.4909;-103.8155;United States;USA
Dinkelsbühl;49.0708;10.3194;Germany;DEU
Pantepec;17.1833;-93.05;Mexico;MEX
Córdoba;9.5867;-74.8272;Colombia;COL
Razua;22.0529;93.4086;Burma;MMR
Jerônimo Monteiro;-20.7889;-41.395;Brazil;BRA
Kamalnagar;18.231;77.1791;India;IND
Villa Unión;-29.3;-68.2;Argentina;ARG
Beyləqan;39.7756;47.6186;Azerbaijan;AZE
Cicciano;40.9667;14.5333;Italy;ITA
Doi Lo;18.4667;98.7833;Thailand;THA
Perth East;43.47;-80.95;Canada;CAN
New Britain;40.3084;-75.207;United States;USA
Tzintzuntzán;19.6283;-101.5789;Mexico;MEX
Godohou;7.0333;1.7833;Benin;BEN
Neuhausen auf den Fildern;48.6844;9.2744;Germany;DEU
Nurhak;37.9658;37.4272;Turkey;TUR
Teixeiras;-20.65;-42.85;Brazil;BRA
Gandara West;5.95;80.55;Sri Lanka;LKA
Anderlues;50.4;4.2667;Belgium;BEL
Gavardo;45.5875;10.4389;Italy;ITA
Commerce;33.9963;-118.1519;United States;USA
Oulad Hamdane;32.3736;-8.5395;Morocco;MAR
Ban Tap Tao;19.728;100.2939;Thailand;THA
Belén;-27.65;-67.0333;Argentina;ARG
Abū Dīs;31.7625;35.2658;West Bank;XWB
Juchipila;21.4103;-103.1175;Mexico;MEX
Marumori;37.9114;140.7654;Japan;JPN
Malloussa;35.7333;-5.6333;Morocco;MAR
Alucra;40.3167;38.7667;Turkey;TUR
Chasiv Yar;48.5884;37.8359;Ukraine;UKR
Laichingen;48.4897;9.6861;Germany;DEU
Pāiker;24.4388;87.9112;India;IND
Mekra;25.4705;85.8406;India;IND
Mahespur;24.6954;87.9414;India;IND
Khujner;23.786;76.6177;India;IND
West Deer;40.6351;-79.8693;United States;USA
West Plains;36.7377;-91.868;United States;USA
Senjān;34.0506;49.6214;Iran;IRN
Eral;8.6258;78.0228;India;IND
Pital;2.987;-75.826;Colombia;COL
Ogulin;45.2669;15.2248;Croatia;HRV
Ouénou;9.787;2.6375;Benin;BEN
Kallanai;10.0374;78.0829;India;IND
Zābolī;27.1283;61.6722;Iran;IRN
Boloso;2.0333;15.2;Congo (Brazzaville);COG
Effingham;39.1205;-88.5509;United States;USA
Doddanahalli;12.3892;76.9672;India;IND
Manamodu;11.1965;79.5953;India;IND
Engenheiro Paulo de Frontin;-22.55;-43.6778;Brazil;BRA
Spresiano;45.7833;12.25;Italy;ITA
El Campo;29.2;-96.2723;United States;USA
Porto Valter;-8.2689;-72.7439;Brazil;BRA
Lila;9.6;124.1;Philippines;PHL
Selston;53.07;-1.3;United Kingdom;GBR
Ban Huai So Nuea;20.0536;100.2828;Thailand;THA
Carnaubeira da Penha;-8.3219;-38.7439;Brazil;BRA
Neralakaje;12.5884;75.0348;India;IND
Narala;12.5884;75.0348;India;IND
Scotts Valley;37.0555;-122.0118;United States;USA
Cuichapa;18.7667;-96.8667;Mexico;MEX
Nordstemmen;52.1667;9.7667;Germany;DEU
Linkenheim-Hochstetten;49.1261;8.41;Germany;DEU
Tempoal de Sánchez;21.5167;-98.3833;Mexico;MEX
Sala Consilina;40.4;15.6;Italy;ITA
Beatrice;40.2736;-96.7455;United States;USA
Itiquira;-17.2089;-54.15;Brazil;BRA
La Palma;14.3167;-89.1667;El Salvador;SLV
Sidi Aoun;33.5422;6.905;Algeria;DZA
North Saanich;48.6142;-123.42;Canada;CAN
Ramabitsa;-29.7625;27.6139;Lesotho;LSO
Kinrooi;51.15;5.75;Belgium;BEL
Zetel;53.4197;7.9742;Germany;DEU
Newhaven;50.8;0.06;United Kingdom;GBR
Gopālnagar;22.8289;88.2139;India;IND
Chāmarru;16.65;80.1333;India;IND
Presidencia de la Plaza;-26.9833;-59.8333;Argentina;ARG
Morbegno;46.1333;9.5667;Italy;ITA
Hattem;52.4667;6.0667;Netherlands;NLD
Steinheim am der Murr;48.9667;9.2833;Germany;DEU
Bhachhi Asli;26.0147;86.0444;India;IND
Karrāpur;23.9489;78.8658;India;IND
Affoltern am Albis;47.2833;8.45;Switzerland;CHE
Apen;53.2214;7.8097;Germany;DEU
Emboscada;-25.1233;-57.3553;Paraguay;PRY
Barra do Ribeiro;-30.3;-51.3;Brazil;BRA
Maxhütte-Haidhof;49.2;12.1;Germany;DEU
Mesker-Yurt;43.2514;45.9072;Russia;RUS
Warwick;-28.2152;152.0352;Australia;AUS
Sernovodsk;43.3175;45.1411;Russia;RUS
Hassi Fedoul;35.4333;2.2167;Algeria;DZA
Bully-les-Mines;50.4425;2.7253;France;FRA
Ammāpettai;11.6197;77.7426;India;IND
Dharmastala;12.9479;75.3807;India;IND
Pathra;24.8804;87.0447;India;IND
Újfehértó;47.7989;21.6833;Hungary;HUN
Bampūr;27.195;60.4547;Iran;IRN
Haaren;50.7956;6.1269;Germany;DEU
Obernai;48.46;7.48;France;FRA
Birstall;52.6736;-1.12;United Kingdom;GBR
Puduvayal;10.1034;78.8462;India;IND
Malone;44.7956;-74.2859;United States;USA
Currimao;18.0203;120.4864;Philippines;PHL
Chêne-Bougeries;46.1833;6.1833;Switzerland;CHE
Krasnyy Yar;46.5344;48.3431;Russia;RUS
Fómeque;4.4847;-73.8936;Colombia;COL
Hanūr;12.0874;77.3021;India;IND
Cedarburg;43.299;-87.9887;United States;USA
Bom Lugar;-4.22;-45.0389;Brazil;BRA
Arara;-6.8278;-35.7578;Brazil;BRA
Tsuruta;40.7588;140.4285;Japan;JPN
Yakoma;4.0982;22.4432;Congo (Kinshasa);COD
Chichli;22.8336;78.8261;India;IND
Okabechō-okabe;34.9167;138.2833;Japan;JPN
Anao;15.7304;120.6264;Philippines;PHL
Hengshan;24.71;121.1369;Taiwan;TWN
Kumirimora;22.6969;88.2267;India;IND
Ghogha;21.68;72.28;India;IND
Lauriyā Nandangarh;26.9985;84.4085;India;IND
Rottofreno;45.05;9.55;Italy;ITA
Josefina;8.2144;123.5439;Philippines;PHL
Bershad;48.3728;29.5325;Ukraine;UKR
Vrchlabí;50.6278;15.6103;Czechia;CZE
Profondeville;50.3833;4.8667;Belgium;BEL
Kolanpāk;17.6942;79.0348;India;IND
Yakouren;36.7333;4.45;Algeria;DZA
Koriukivka;51.7833;32.25;Ukraine;UKR
Brejinho;-6.1908;-35.3569;Brazil;BRA
Kottagudi Muttanād;10.0133;77.0633;India;IND
Montecorvino Rovella;40.6959;14.9754;Italy;ITA
Karaburun;38.6333;26.5167;Turkey;TUR
Paxtaobod;40.3453;68.1925;Uzbekistan;UZB
Kuyganyor;40.8611;72.3111;Uzbekistan;UZB
Andijon;40.6444;72.3639;Uzbekistan;UZB
Yangiariq;41.3628;60.6075;Uzbekistan;UZB
Sabbavaram;17.79;83.123;India;IND
Belwa;26.1056;87.4916;India;IND
Lobería;-38.1333;-58.7667;Argentina;ARG
Paranatama;-8.9197;-36.6569;Brazil;BRA
Sogndal;61.2422;7.055;Norway;NOR
Loiyo;23.7928;85.632;India;IND
Concepción Batres;13.3416;-88.3715;El Salvador;SLV
Cristais;-20.8758;-45.5189;Brazil;BRA
Santa Leopoldina;-20.1008;-40.53;Brazil;BRA
Rudrūr;18.67;77.9;India;IND
Diamond Springs;38.692;-120.8391;United States;USA
Bukkapatnam;14.2;77.8;India;IND
Tamalpais-Homestead Valley;37.8793;-122.5382;United States;USA
Lake Tapps;47.2307;-122.1695;United States;USA
Te Awamutu;-38.0167;175.3167;New Zealand;NZL
Mariyammanahalli;15.16;76.36;India;IND
Dorandā;24.471;85.9449;India;IND
Lewisboro;41.2697;-73.5828;United States;USA
Kafr Buhum;35.0611;36.6972;Syria;SYR
